,pref,city,town,other,lon_min,lat_min,lon_max,lat_max
5176,北海道,札幌市厚別区,厚別北五条４丁目,,141.47095220755045,43.060519535858944,141.47514307222687,43.06436978046602
5177,北海道,札幌市厚別区,厚別北五条５丁目,,141.47292898321732,43.06267575140338,141.47667113404472,43.06622316102103
5178,北海道,札幌市厚別区,厚別北六条４丁目,,141.46993020355913,43.06294761804741,141.47259633834375,43.06589316904239
5179,北海道,札幌市厚別区,厚別北六条５丁目,,141.47094602574194,43.064132820276036,141.47561995687929,43.06876401909545
5180,北海道,札幌市厚別区,上野幌一条１丁目,,141.4623008811708,43.02100668695212,141.46831758334542,43.02454511831738
5181,北海道,札幌市厚別区,上野幌一条２丁目,,141.46801685649265,43.01848193804661,141.4716765002872,43.02385369364497
5182,北海道,札幌市厚別区,上野幌一条３丁目,,141.47106070537032,43.01828620182521,141.4747302389513,43.02219928992733
5183,北海道,札幌市厚別区,上野幌一条４丁目,,141.47387083936258,43.016340071632854,141.47702027454218,43.02080135514996
5184,北海道,札幌市厚別区,上野幌一条５丁目,,141.4755626299312,43.01594574205585,141.48037004708922,43.01976868702235
5185,北海道,札幌市厚別区,上野幌一条６丁目,,141.47922884274618,43.01586001034518,141.48127000208316,43.01819379570129
5186,北海道,札幌市厚別区,上野幌二条１丁目,,141.46343174073672,43.017544878622424,141.46925584653215,43.022587204244054
5187,北海道,札幌市厚別区,上野幌二条２丁目,,141.46653293621972,43.01567450495594,141.47109067272245,43.01903846149567
5188,北海道,札幌市厚別区,上野幌二条３丁目,,141.47050464122873,43.015160131609605,141.47411011792653,43.01893057684522
5189,北海道,札幌市厚別区,上野幌二条４丁目,,141.4725042825627,43.01345699352533,141.47582349053937,43.01651670284736
5190,北海道,札幌市厚別区,上野幌二条５丁目,,141.4755244396428,43.01309627658843,141.47977512265754,43.01657456878722
5191,北海道,札幌市厚別区,上野幌二条６丁目,,141.47876258841455,43.0131802792345,141.48327147269924,43.0166106297159
5192,北海道,札幌市厚別区,上野幌三条１丁目,,141.45683220017128,43.01643519980503,141.46645932218274,43.02334960730463
5193,北海道,札幌市厚別区,上野幌三条２丁目,,141.46285479558765,43.011853551761945,141.47050464122873,43.01756338510221
5194,北海道,札幌市厚別区,上野幌三条３丁目,,141.46970096881444,43.01092307989221,141.47295811213988,43.01576961003989
5195,北海道,札幌市厚別区,上野幌三条４丁目,,141.4719939339115,43.00981136984478,141.47603655391492,43.013760474871766
5196,北海道,札幌市厚別区,上野幌三条５丁目,,141.4747686029021,43.008787590045245,141.47869267452708,43.01365565392406
5197,北海道,札幌市厚別区,上野幌三条６丁目,,141.47724134658793,43.007682193929874,141.48105116341105,43.011222866552146
5198,北海道,札幌市厚別区,大谷地東１丁目,,141.4463352391663,43.027931910966856,141.45365636549442,43.03280565799669
5199,北海道,札幌市厚別区,大谷地東２丁目,,141.44771856652517,43.02695262792669,141.45640159700682,43.030808778040644
5200,北海道,札幌市厚別区,大谷地東３丁目,,141.44900065953087,43.02274153392797,141.45630334697117,43.02803051649531
5201,北海道,札幌市厚別区,大谷地東４丁目,,141.45340749589099,43.027172438520324,141.45937800940783,43.03023746439668
5202,北海道,札幌市厚別区,大谷地東５丁目,,141.45374058734927,43.0209506268249,141.46038396967086,43.02816506532631
5203,北海道,札幌市厚別区,大谷地東６丁目,,141.4592314105637,43.022425416626156,141.4665398946161,43.02774873101999
5204,北海道,札幌市厚別区,大谷地東７丁目,,141.45885219478464,43.02554717314847,141.46460697964062,43.03089925286058
5205,北海道,札幌市厚別区,大谷地西１丁目,,141.44390875399094,43.020806492524734,141.44771856652517,43.029327176175585
5206,北海道,札幌市厚別区,大谷地西２丁目,,141.4464654056099,43.02121137354218,141.45176669382678,43.027931910966856
5207,北海道,札幌市厚別区,大谷地西３丁目,,141.44724245298545,43.01979605322602,141.45250048940886,43.0239026077326
5208,北海道,札幌市厚別区,大谷地西４丁目,,141.44978997423655,43.01887199655231,141.45395834527616,43.023873553474175
5209,北海道,札幌市厚別区,大谷地西５丁目,,141.45031728957287,43.01812578572882,141.45564782780428,43.025561881714694
5210,北海道,札幌市厚別区,大谷地西６丁目,,141.45455470478998,43.019840843182614,141.45706674053528,43.02274153392797
5211,北海道,札幌市厚別区,厚別西,,141.44888565253763,43.05407997337629,141.45372551325568,43.065008044802724
5212,北海道,札幌市厚別区,下野幌テクノパーク１丁目,,141.49909766501952,43.02937208926064,141.5042018397395,43.03367384024377
5213,北海道,札幌市厚別区,下野幌テクノパーク２丁目,,141.49797643030047,43.03343090117642,141.50361703417408,43.03801394795029
5214,北海道,札幌市手稲区,手稲本町,,141.19953689113262,43.08575241772831,141.23948610675865,43.12207456396188
5215,北海道,札幌市手稲区,手稲富丘,,141.21656012175654,43.08010593240152,141.25533044496012,43.109500807443915
5216,北海道,札幌市手稲区,手稲金山,,141.15195299391166,43.07650211380713,141.22084711903472,43.12415151089438
5217,北海道,札幌市手稲区,手稲星置,E1,141.18682788151003,43.13373508867449,141.19304041046564,43.140194010524226
5218,北海道,札幌市手稲区,手稲星置,E2,141.20689911070605,43.1399285026881,141.20883288617512,43.140846295320614
5219,北海道,札幌市手稲区,手稲山口,,141.18729861955507,43.13799271553337,141.23789425450735,43.16037845387184
5220,北海道,札幌市手稲区,手稲前田,,141.23787111322514,43.131136943868206,141.28304406944358,43.15906896005797
5221,北海道,札幌市手稲区,手稲本町一条１丁目,,141.24476049674533,43.115702613007194,141.24844924367096,43.1181434933703
5222,北海道,札幌市手稲区,手稲本町一条２丁目,,141.24353610714155,43.11659513923949,141.24750450687569,43.11883798789058
5223,北海道,札幌市手稲区,手稲本町一条３丁目,,141.2426353662973,43.11802900343525,141.2463392762649,43.120076882916166
5224,北海道,札幌市手稲区,手稲本町一条４丁目,,141.24165506192392,43.11970425804053,141.24422163877392,43.121349303073295
5225,北海道,札幌市手稲区,手稲本町二条１丁目,,141.24333891869733,43.11484346456944,141.245844072631,43.11659513923949
5226,北海道,札幌市手稲区,手稲本町二条２丁目,,141.24173564727408,43.11575628581302,141.24476049674533,43.11802900343525
5227,北海道,札幌市手稲区,手稲本町二条３丁目,,141.23919756821303,43.116940929736856,141.24353610714155,43.11970425804053
5228,北海道,札幌市手稲区,手稲本町二条４丁目,,141.23836189193557,43.11882192354971,141.2426353662973,43.12121086304335
5229,北海道,札幌市手稲区,手稲本町二条５丁目,,141.23600096700574,43.11941282817476,141.24201820092821,43.12391843866709
